,title,compound,content
5023,"蛴螬
",痈疽痔漏,蛴螬研末，敷之，日一上。（《子母秘录》）
5024,"蛴螬
",虎伤人疮,蛴螬捣烂，涂之，日上。（唐瑶《经验方》）
5025,"蛴螬
",竹木入肉,蛴螬捣涂之，立出。（《肘后》）
5026,"蛴螬
",麦芒入眼,以新布覆目上，持生蛴螬从布上摩之，芒着布上出也。（《千金方》）
5027,"蛴螬
",断酒不饮,蛴螬研末，酒服，永不饮。（《千金方》）
5028,"桑蠹虫
",肠风下血,枯桑树下虫矢，烧存性，酒服一钱。（《圣惠》）
5029,"桑蠹虫
",产后下痢，日五十行,用桑木里蠹虫粪，炒黄，急以水沃之，稀稠得所，服之，以瘥为度。此独孤讷祭酒方也。（《小儿胎癣∶小儿头生疮，手爬处即延生，谓之胎癣。先以葱盐汤洗净，用桑木蛀屑，烧存性，入轻粉等分，油和敷之。（《圣惠》）
5030,"桑蠹虫
",咽喉骨鲠,桑木上虫粪，米醋煎呷。（《永类钤方》）
5031,"柳蠹虫
",口疮风疳,小儿病此，用柳木蛀虫矢，烧存性为末，入麝香少许，搽之。杂木亦可。（《幼幼新书》）
5032,"柳蠹虫
",齿龈风肿,用柳蠹末半合，赤小豆（炒）、黑豆（炒）各一合，柳枝一握，地骨皮一两。每用三钱，煎水热漱。（《御药院方》）
5033,"柳蠹虫
",耳肿风毒，肿起出血,取柳虫粪化水，取清汁，调白矾末少许，滴之。（《肘后》）。
5034,"竹蠹虫
",耳出水,苦竹蛀屑、野狼牙、白蔹等分，为末和匀，频掺之。（《圣惠》）。
5035,"竹蠹虫
",耳出臭脓,用竹蛀虫末、胭脂坯子等分，麝香少许，为末吹之。（《朱氏集验》）
5036,"竹蠹虫
",耳脓作痛,因水入耳内者∶
5037,"竹蠹虫
",如圣散,用箭杆内蛀末一钱，腻粉一钱，麝香半钱，为末。以绵杖缴尽，送药入耳，以绵塞定，有恶物放令流出，甚者三度必愈。（《普济》）。
5038,"竹蠹虫
",汤火伤疮,竹蠹蛀末，敷之。（《外台秘要》）
5039,"竹蠹虫
",湿毒疮,枯竹蛀屑、黄柏末等分。先以葱、椒、茶汤洗净，搽之，日一上。
5040,"竹蠹虫
",牙齿疼痛,蛀竹屑、陈皮各一两，为末，乌梅肉同研如泥，敷之。（《救急方》）
5041,"苍耳蠹虫
",一切疔肿及无名肿毒恶疮,刘松石《经验方》∶用苍耳草梗中虫一条，白梅肉三、四分，同捣如泥，贴之立愈。《圣济总等分为末，蜜调涂之。又用苍耳节内虫四少顷以手撮出根，即愈。
5042,"蚱蝉
",百日发惊,蚱蝉（去翅、足，炙）三分，赤芍药三分，黄芩二分，水二盏，煎一盏，温服。（《圣惠方》）。
5043,"蚱蝉
",破伤风病无问表里，角弓反张,秋蝉一个，地肤子（炒）八分，麝香少许，为末。酒服二钱。（同上）
5044,"蚱蝉
",头风疼痛,蚱蝉二枚生研，入乳香、朱砂各半分，丸小豆大。每用一丸，随左右纳鼻中，出黄水为效。（《圣济总录》）
5045,"蝉蜕
",小儿夜啼,《心鉴》∶治小儿一百二十日内夜啼。用蝉蜕四十九个，去末，分四服。钓藤汤调灌之。《普济方》
5046,"蝉蜕
",蝉花散,治小儿夜啼不止，状若鬼祟。用截，为末。一字，薄荷汤入酒少许调下。或者不信，将上半截为末，煎汤调下，即复啼也。古人立方，莫知其妙。
5047,"蝉蜕
",小儿惊啼,啼而不哭，烦也；哭而不啼，躁也。用蝉蜕二七枚，去翅、足为末，入朱砂末一字，蜜调与吮之。（《活幼口议》）
5048,"蝉蜕
",小儿天吊,头目仰视，痰塞内热。用金牛儿（即蝉蜕）以浆水煮一日，晒干为末。每服一字，冷水调下。（《卫生易简方》）
5049,"蝉蜕
",小儿噤风,初生口噤不乳。用蝉蜕二七枚，全蝎（去毒）二七枚。为末。入轻粉末少许，乳汁调灌。（《全幼心鉴》）
5050,"蝉蜕
",破伤风病发热,《医学正传》∶用蝉蜕，炒研，酒服一钱，神效。《普济方》∶用蝉蜕，为末，葱涎调，涂破处。即时取去恶水，立效。名追风散。
5051,"蝉蜕
",头风旋晕,蝉壳一两，微炒为末。非时酒下一钱，白汤亦可。（《圣惠》）。
5052,"蝉蜕
",皮肤风痒,蝉蜕
5053,"蝉蜕
",痘疮作痒,蝉蜕三七枚，甘草（炙）一钱，水煎服之。（《心鉴》）
5054,"蝉蜕
",痘后目翳,蝉蜕为末。每服一钱，羊肝煎汤下，日二。（钱氏）
5055,"蝉蜕
",耳出脓,蝉蜕半两（烧存性），麝香半钱（炒），上为末，绵裹塞之。追出恶物，效。（《海上》）。
5056,"蝉蜕
",小儿阴肿,多因坐地风袭，及虫蚁所吹。用蝉蜕半两，煎水洗。仍服五苓散，即肿消痛止。（危氏）。
5057,"蝉蜕
",胃热吐食,清膈散∶用蝉蜕五十个，去泥，滑石一两，为末。每服二钱，水一盏，入蜜调服。（《卫生家宝方》）
5058,"蝉蜕
",疔疮毒肿,不破则毒入腹。《青囊杂纂》∶用蝉蜕，炒为末。蜜水调服一钱，外以津和，涂之。《医方大成》∶
5059,"天牛
",疔肿恶毒,透骨膏∶用八角儿（杨柳上者，阴干去壳）四个（如冬月无此，用其窠代之），蟾酥半钱，巴豆仁一个，粉霜、雄黄、麝香少许。先以八角儿研如泥，入熔化黄蜡少许，同众药末和作膏子，密收。每以针刺疮头破出血，用榆条送膏子（麦粒大）入疮中，以雀粪二个放疮口。疮回即止，不必再用也。忌冷水。如针破无血，系是着骨疔。即男左女右中指甲末，刺出血糊药。又无血，即刺足
5060,"天牛
",箭镞入肉,用天水牛（取一角者），小瓶盛之，入砂一钱，同水数滴在内。待自然化水，取滴伤处，即出也。
5061,"天牛
",寒热疟疾,猪膏丸∶治疟疾发渴，往来不定。腊猪膏二两，独角仙一枚，独头蒜一个，楼葱一握，五月五日三家粽尖。于五月五日五更时，净处露头赤脚，舌拄上，回面向北，捣一千杵，丸皂子大。每以新绵裹一丸，系臂上，男左女右。（《圣惠》）
5062,"蝼蛄
",十种水病,肿满喘促不得卧。《圣惠方》∶以蝼蛄五枚，焙干为末。食前白汤服一钱，小便利为效。
5063,"蝼蛄
",杨氏,加甘惠》∶用蝼蛄下截焙研，水服露一夜，日干研末，酒服。《乾坤秘头末七个，治中用腹末七个，治下用尾末七大腹水病∶《肘后》∶用蝼蛄，炙熟，日食十个。《普济》半边散，治水病。用大戟、芫花、甘遂、大黄各三钱，为末。以土狗七枚（五月能飞者），捣葱铺新瓦上焙之，待干去翅、足。每个剪作两半边，分左右记收。欲退左即以左边七片焙研，门冬煎汤，五更调服。候左退三日后，服右边如前法。
5064,"蝼蛄
",鼻消水，面浮甚者,用土妙
5065,"蝼蛄
",小便不通,
5066,"蝼蛄
",葛洪方,用大蝼蛄二枚，取下体，以水一升渍饮，须臾即通。《寿域方》∶用土狗下截焙研，调生研亦可。
5067,"蝼蛄
",谈野翁方,加车前草，同捣汁服。《唐氏经验方》∶用土狗后截，和麝捣，纳脐中，缚定，即通。《医方摘要》∶用土狗一个炙研，入冰片、麝香少许，翎管吹入茎内。
5068,"蝼蛄
",大小便闭，经月欲死,《普济方》∶用土狗、推车客各七枚，并男用头，女用身以向南樗皮煎汁饮，一服神效。灌入，下喉即出也。（《延年方》）
5069,"蝼蛄
",脐风出汁,蝼蛄、甘草等分，并炙为末。敷之。（《总录》）
5070,"蝼蛄
",牙齿疼痛,土狗一个，旧糟裹定，湿纸包，煨焦，去糟研末，敷之立止。（《本事》）。
5071,"蝼蛄
",紧唇裂痛,蝼蛄烧灰，敷之。（《千金方》）。
5072,"蝼蛄
",塞耳治聋,蝼蛄五钱，穿山甲（炮）五钱，麝香少许，为末，葱汁和丸，塞之。外用鼻药，即通。（《普济》）颈项瘰∶用带壳蝼蛄七枚，生取肉，入丁香七粒于壳内，烧过，与肉同研，用纸花贴之。（《救急方》）
5073,"蝼蛄
",箭镞入肉,以蝼蛄杵汁滴上，三、五度，自出。（《千金方》）
5074,"蝼蛄
",针刺不出,同上。
5075,"蝼蛄
",误吞钩线,蝼蛄，去身，吞其头数枚。勿令本人知。（《圣惠方》）
5076,"萤火
",黑发,七月七日夜，取萤火虫二七枚，捻发自黑也。（《便民图纂》方）
5077,"萤火
",明目,劳伤肝气目暗方∶用萤极妙。一方用白犬胆。（《圣惠方
5078,"衣鱼
",小儿胎寒，腹痛汗出,用衣中白鱼二七枚，绢包，于儿腹上回转摩之，以愈为度。（《圣惠
5079,"衣鱼
",小儿撮口,壁鱼儿研末。每以少许涂乳，令儿吮之。（《圣惠》）。
5080,"衣鱼
",小儿客忤，项强欲死,衣鱼十枚，研敷乳上，吮之入咽，立愈。或以二枚涂母手中，掩儿脐，得吐下愈，外仍以摩儿顶及项强处。《食医心镜》。
5081,"衣鱼
",小儿天吊，目睛上视,并口手掣动用壁鱼儿干者十个，湿者五个，用乳汁和研，灌之。（《圣惠方》）
5082,"衣鱼
",小儿痫疾,白鱼酒∶用衣中白鱼七枚，竹茹一握，酒一升，煎二合，温服之。（《外台》）偏风口∶取白鱼摩耳下，左摩右，右摩左，正乃已。（《孙真人》）。
5083,"衣鱼
",小儿重舌,衣鱼烧灰，敷舌上。（《千金翼》）
5084,"衣鱼
",目中浮翳,书中白鱼末，注少许于翳上，日二。（《外台》）
5085,"衣鱼
",沙尘入目不出者,杵白鱼，以乳汁和，滴目中，即出。或为末，点之。（《千金》）
5086,"衣鱼
",小便不通,滑石白鱼散∶用白鱼、滑石、乱发（烧）等分，为散。饮服半钱匕，日三。（《金匮要略》）
5087,"衣鱼
",小便转胞不出,纳衣鱼一枚于茎中。（《千金方》）
5088,"衣鱼
",妇人尿血,衣中白鱼三十枚，纳入阴中。（《子母秘录》）
5089,"鼠妇
",产妇尿秘,鼠妇七枚熬，研末，酒服。（《千金翼》）
5090,"鼠妇
",撮口脐风,《圣惠》∶用鼠妇虫杵，绞汁少许，灌之。《陈氏》∶生杵鼠妇及雀瓮汁服之。
5091,"鼠妇
",鹅口白疮,地鸡研水涂之，即愈。（《寿域方》）
5092,"鼠妇
",风虫牙痛,湿生虫一枚，绵裹咬之。勿令人知。（《圣惠》）
5093,"鼠妇
",风牙疼痛,湿生虫、巴豆仁、胡椒各一枚，研匀，饭丸绿豆大。绵裹一丸咬之，良久涎出吐去，效不可言。（《经效济世方》）痘疮倒∶湿生虫为末，酒服一字，即起。（《痘疹论》）
5094,"鼠妇
",蚰蜒入耳,湿生虫，研烂，涂耳边自出。或摊纸上作捻，安入耳中亦出。（《卫生宝鉴》）
5095,"鼠妇
",射工溪毒,鼠妇、豆豉各七合、巴豆（去心）三枚，脂和，涂之。（《肘后》）
5096,"虫
",下瘀血汤,治产妇腹痛有干血。用虫二十枚（熬，去足），桃仁二十枚，大黄二两，为末，炼蜜杵和，分为四丸。每以一丸，酒一升，煮取八合，温服，当下血也。（张仲景方）
5097,"虫
",木舌肿强,塞口，不治杀人。虫（炙）五枚，食盐半两，为末。水二盏，煎十沸，时时热含吐涎。瘥乃止。（重舌塞痛∶地鳖虫和生薄荷研汁，帛包捻舌下肿处。一名地蜱虫也。（鲍氏方）
5098,"虫
",腹痛夜啼,虫（炙）、芍药、芎各二钱。为末。每用一字，乳汁调下。（《圣惠方》）
5099,"虫
",折伤接骨,杨拱《摘要方》∶用土鳖焙存性，为末。每服二、三钱，接骨神效。
5100,"虫
",一方,生者擂汁酒服。《袖珍方》∶用蚵（即土鳖）六钱（隔，醋淬七次），为末。每服二钱，温酒调下。病在上食后，病在下食前，神效。董炳《集验方》∶用土鳖（阴干）一个麝香少许为末。每传秘方，慎之。又可代杖。
5101,"竹虱
",中风偏痹，半身不遂者,用麻孔，其病处不糊。以竹虱（焙为末）臾药行如风声，口吐出恶水，身出臭汗日，手足如故也。（《岣
5102,"蟾蜍
",拔取疔黄,蟾蜍，以面丸梧子大。每用一丸安舌下，即黄出也。（《青囊杂纂》）
5103,"蟾蜍
",拔取疔毒,蟾酥，以白面、黄丹搜作剂，每丸麦粒大。以指爬动疮上插入。重之。仍以水澄膏贴之。（危氏方）
5104,"蟾蜍
",疔疮恶肿,蟾酥一钱，巴豆四以蓄根、黄荆子研酒半碗服诸疮肿硬∶针头散∶用蟾酥、麝香各一钱研匀，乳汁调和，入罐中待干。每用少许，津调敷之。外以膏药护住，毒瓦斯自出，不能一切疮毒∶蟾酥一钱，白面二钱，朱砂少许，井华水调成小锭子如麦大。每用一锭，井华水服。如疮势紧急，五七锭。葱汤亦可，汗出即愈。
5105,"蟾蜍
",喉痹乳蛾,等证∶用癞蛤蟆眉酥，和草乌尖末、猪牙皂角末等分。丸小丸，点患处，神效。（《活人心统》）一切齿痛疳蚀、龋齿、瘀肿∶用蚵一枚，鞭其头背，以竹篦刮眉间，即有许点之，即止也。（《类编》）
5106,"蟾蜍
",风虫牙痛不可忍,《圣惠》裹咬定，吐涎愈。
5107,"蟾蜍
",一方,用胡。忌热物，半日效。干者，以热汤化开。
5108,"蟾蜍
",破伤风病,蟾酥二钱，汤化为糊；干蝎（酒炒）、天麻各半两，为末，合捣，丸绿豆大。每服一丸至二丸，豆淋酒下。（《普济方》）
5109,"蛙
",蛤馔,治水肿。用活蛙三个，每个口内安铜钱一个，上着胡黄连末少许。以雄猪肚一个，茶油洗净，包蛙扎定，煮一宿，取出，去皮、肠，食肉并猪肚，以酒送下。忌酸、咸、鱼、面、鸡、鹅、羊肉，宜食猪、鸭。（《寿域神方》）
5110,"蛙
",水蛊腹大,动摇有水声，皮肤黑色。用干青蛙二枚（以酥炒），干蝼蛄七枚（炒），苦壶芦半两（炒）。上为末。每空心温酒服二钱，不过三服。（《圣惠毒痢噤口∶水蛙一个，并肠肚捣碎，瓦烘热，入麝香五分，作饼，贴脐上，气通即能进食也。
5111,"蛙
",诸痔疼痛,青蛙丸∶用青色蛙长脚者一个，烧存性，为末，雪糕和，丸如梧子大。每空心先吃饭二匙，次以枳壳汤下十五丸。（《直指方》）。虫蚀肛门，虫蚀肾腑，肛尽肠穿∶用青蛙一枚，鸡骨一分，烧灰吹入，数用大效。（《外台》）
5112,"蛙
",癌疮如眼,上高下深，颗颗累垂，裂如瞽眼，其中带青，头上各露一舌，毒孔透里者，是也。用生井蛙皮，烧存性为末掺，或蜜水调敷之。（《
5113,"蜈蚣
",小儿撮口,但看舌上及上下即愈。如无生者
5114,"蜈蚣
",小儿急惊,万金散∶蜈蚣一条（全者，去足，炙为汁和，丸绿豆大。每岁一丸，乳汁下。（《圣惠》）
5115,"蜈蚣
",天吊惊风,目久不下，眼见白睛，及角弓反张，声不出者，双金散主之。用大蜈蚣一条去头足，酥炙，用竹刀批开，记定左右。又以麝香一钱，亦分左右各记明，研末包定。每用左边者吹左鼻，右边者吹右鼻，各少许，不可过多。若眼未下，再吹些须，眼下乃止。（《直指》）
5116,"蜈蚣
",破伤中风欲死,《圣惠》∶用蜈蚣，研末，擦牙，追去涎沫，立瘥。蚣头、乌头尖、附子底、蝎梢等分为末。每用一字或半字，热酒灌口眼斜，口内麻木者∶用蜈蚣三条（一蜜炙个（切作四片，一蜜炙，一酒浸，一纸裹煨，一少许。每服一钱，热调下，日一服。（《通变要法
5117,"蜈蚣
",腹内蛇症,误食菜中蛇精，成蛇瘕，或食蛇肉成瘕，腹内常饥，食物即吐。以赤足蜈蚣一条炙，研末，酒服。（《卫生易简方》）
5118,"蜈蚣
",蝮蛇螫伤,蜈蚣，研末，敷之。抱朴子。
5119,"蜈蚣
",射工毒疮,大蜈蚣一枚，炙研，和酢敷之。（《千金方》）。
5120,"蜈蚣
",天蛇头疮,生手指头上。用蜈蚣一条，烧烟熏一、二次即愈。或为末，猪（《奇效》）
5121,"蜈蚣
",丹毒瘤肿,用蜈蚣一条干者，白矾一皂子大，雷丸一个，百部二钱，研末，醋调敷之。（《本草衍义》）
5122,"蜈蚣
",瘰溃疮,荼、蜈蚣二味，炙至香熟，等分捣筛为末。先以甘草汤洗净，敷之。（《枕中方》）
5123,"蜈蚣
",耳出脓,蜈蚣末，吹之。（鲍氏）
5124,"蜈蚣
",小儿秃疮,大蜈蚣一条，盐一分，入油内浸七日。取油搽之，极效。（《海上方》）
5125,"蜈蚣
",便毒初起,黄脚蜈蚣一条，瓦焙存性，为末。酒调服，取汗即散。（《济生秘览》）
5126,"蜈蚣
",痔疮疼痛,《直指》∶用赤足蜈蚣，焙为末，入片脑少许，唾调敷之。孙氏《集效》∶用蜈蚣三、四条，香油煮一、二点上油，即时痛止，大效。
5127,"蜈蚣
",腹大如箕,用蜈蚣三、五条，酒炙研末。每服一钱，以鸡子二个，打开入末在内，纸糊，沸汤煮熟食之。日一服，连进三服，瘳。（《活人心统》）
5128,"蜈蚣
",脚肚转筋,蜈蚣，烧，猪脂和敷。（《肘后》）
5129,"蜈蚣
",女人趾疮,甲内恶肉突出不愈。蜈蚣一条，焙研敷之。外以南星末，醋和敷四围。（《医方摘要》）
5130,"蚯蚓
",伤寒热结,六、七日狂乱，见鬼欲走。以大蚓半斤去泥，用人溺煮汁饮。或生绞汁亦可。（《肘后方》）。
5131,"蚯蚓
",阳毒结胸,按之极痛，或通而复结，喘促，大躁狂乱。取生地龙四条，洗净，研如泥，入生姜汁少许，蜜一匙，薄荷汁少许，新汲水调服。若热炽者，加片脑少许。即与揉心下，片时自然汗出而解。不应，再服一次，神效。（《伤寒蕴要》）
5132,"蚯蚓
",诸疟烦热太躁,用上方服之，甚效。亦治瘴疟。（《直指》）
5133,"蚯蚓
",小便不通,蚯蚓，捣烂，浸水。滤取浓汁半碗服，立通。（《斗门》）
5134,"蚯蚓
",老人尿闭,白颈蚯蚓、茴香等分，杵汁，饮之即愈。（《朱氏集验方》）
5135,"蚯蚓
",小儿尿闭,乃热结也。用大地龙数条去泥，入蜜少许，研敷茎卵。仍烧蚕蜕纸、朱砂、龙脑、麝香同研少许，以麦门冬、灯心煎汤调服。（《全幼》）。
5136,"蚯蚓
",小儿急惊,五福丸∶用生蚯蚓一条，研烂，入五福化毒丹一丸，同研，以薄荷汤少许化下。《普济方》云∶梁国材言∶扬州进士李彦直家，专货此药，一服千金，以糊十口。梁传其方，亲试屡验，不可不笔于册，以救婴儿。
5137,"蚯蚓
",惊风闷乱,乳香丸∶治小儿慢惊风，心神闷乱，烦懊不安，筋脉拘急，胃虚虫动，反折啼叫。用乳香半钱，胡粉一钱，研匀，以白颈蚯蚓（生，捏去土），捣烂和，丸麻子大。每服七丸至十五丸，葱白煎汤下。（《普济方》）
5138,"蚯蚓
",慢惊虚风,用平正附子去皮脐，生研为末，以白颈蚯蚓于末内滚之，候定，刮蚓上附末，丸黄米大。每服十丸，米饮下。（《百一方》）。
5139,"蚯蚓
",急慢惊风,五月五日取蚯蚓，竹刀截作两段，急跳者作一处，慢跳者作一处，各研烂，入朱砂末和作丸，记明急惊用急跳者，慢惊用慢跳者。每服五七丸，薄荷汤下。（《
5140,"蚯蚓
",小儿卵肿,用地龙，连土为末，津调敷之。（钱氏方）。
5141,"蚯蚓
",劳复卵肿或缩入腹,腹中绞痛，身体重，头不能举。小腹里急，热上冲胸四支拘急欲死。用蚯蚓二十四枚，水一斗，煮取三升，顿服取汗。或以蚯蚓数升绞汁服之，并良。（《肘后方》）
5142,"蚯蚓
",手足肿痛欲断,取蚓三升，以水五升，绞汁二升半，服之。（《肘后》）。
5143,"蚯蚓
",代指疼痛,蚯蚓杵，敷之。（《圣惠》）
5144,"蚯蚓
",风热头痛,地龙（炒研）、姜汁、半夏饼、赤茯苓等分。为末。每服一字至半钱，生姜、荆芥汤下。（《普济》）
5145,"蚯蚓
",头风疼痛,龙珠丸∶用五月五日取蚯蚓，和脑、麝杵，丸麻子大。每以一丸纳鼻中，随左右。先涂姜汁在鼻，立愈。（《总录》）
5146,"蚯蚓
",偏正头痛不可忍者,《普济》
5147,"蚯蚓
",龙香散,用地龙（去土，焙）、乳香等分。为末。每以一字作纸捻，灯上烧烟，以鼻嗅之。《澹寮方》∶加人指甲等分，云徐介翁方也。每用一捻，香炉内慢火烧之，以纸筒引烟入鼻熏之。
5148,"蚯蚓
",口噙冷风赤眼痛,地龙十条，炙为末，茶服三钱。（《圣惠》）
5149,"蚯蚓
",风虫牙痛,盐化地龙水，和面纳齿上，又以皂荚，去皮，研末涂上，虫即出。又同玄胡索、荜茇末塞耳。（《普济》）
5150,"蚯蚓
",牙齿裂痛,死曲，为末，敷之即止。（《千金翼》）
5151,"蚯蚓
",齿缝出血不止,用地龙末、枯矾各一钱，麝香少许，研匀擦之。（《圣惠方》）牙齿动摇及外物伤动欲落，诸药
5152,"蚯蚓
",不效者,干地龙（炒）、五倍子（炒）等分为末。先以生姜揩牙，后敷擦之。（《御药院方》）
5153,"蚯蚓
",木舌肿满，不治杀人,蚯蚓一条，以盐化水涂之，良久渐消。（《普济方》）
5154,"蚯蚓
",咽喉卒肿不下食,地龙十四条，捣涂喉外。又以一条，着盐化水，入蜜少许，服之。（《圣惠方》）
5155,"蚯蚓
",喉痹塞口,《普济》∶用韭地红小蚯蚓数条，醋擂取汁食之，并噙在喉内，即吐出痰血二、三碗，饮食即进，神效。《圣惠》
5156,"蚯蚓
",鼻中息肉,地龙（炒）一分，牙皂一挺，为末。蜜调涂之，清水滴尽即除。（《圣惠》）
5157,"蚯蚓
",耳卒聋闭,蚯蚓入盐，安葱内，化水点之，立效。（《胜金》）
5158,"蚯蚓
",耳出脓,生地龙、釜上墨、生猪脂等分。研匀，葱汁和，捻作挺子，绵裹塞之。《圣惠方》∶用地龙为末，吹之。
5159,"蚯蚓
",耳中耵聍干结不出,用白蚯蚓，入葱叶中化为水，滴耳令满。不过数度，即易挑出。
5160,"蚯蚓
",蚰蜒入耳,地龙，为末，入葱叶内，化水点入，则蚰蜒亦化为水。（《圣惠方
5161,"蚯蚓
",白秃头疮,干地龙为末，入轻粉，麻油调搽。（《普济方》）
5162,"蚯蚓
",瘰溃烂流串者,用荆芥根下段，煎汤温洗，良久，着疮破紫黑处，以针刺去血，再洗三、四次。用韭菜地上蚯蚓一把，五更时收取，炭火上烧红，为末。每一匙，入乳香、没轻粉各半钱，穿山甲九片，炙为末，油调敷之，如神。此武进朱守仁所传有验方。（《保命集》）
5163,"蚯蚓
",龙缠疮毒,水缸底蚯蚓一条，连泥捣敷，即愈。
5164,"蚯蚓
",蜘蛛咬疮遍身皆有,以葱一枚，去尖头，将蚯蚓入叶中，紧捏两头，勿令泄气，频摇动，即化为水，以点咬处，甚效。（《谭氏小儿方》）
5165,"蚯蚓
",阳证脱肛,以荆芥、生姜煎汤洗之；用地龙（蟠如钱样者，去土）一两，朴硝二钱，为末，油调敷之。（《全幼心鉴》）
5166,"蚯蚓
",中蛊下血如烂肝者,以蚯蚓十四枚，苦酒三升渍至蚓死，服水。已死者皆可活。（《肘后方》）
5167,"蚯蚓
",疠风痛痒,白颈蚯蚓，去土，以枣肉同捣，丸梧子大。每美酒下六十丸。忌姜、蒜。（《活人心统》）对口毒疮，已溃出脓，取韭地蚯蚓，捣细，凉水调敷，日换三、四次。（《扶寿精方》）
5168,"蚯蚓
",耳聋气闭,蚯蚓、川芎各两半，为末。每服二钱，麦门冬汤下。服后低头伏睡。一夜一服，三夜立效。（《圣济总录》）
5169,"蚯蚓
",口舌糜疮,地龙、吴茱萸，研末，醋调生面和，涂足心，立效。（《摘玄方》）
5170,"蜗牛
",小便不通,蜗牛，捣贴脐下，以手摩之。加麝香少许更妙。（《简易》）
5171,"蜗牛
",大肠脱肛,《圣惠》∶治大肠久积虚冷，每因大便脱肛。用蜗牛一两，烧灰，猪脂和敷，立缩。又治上证及痢后脱肛。用干蜗水一盏，煎半盏调服。日三。蜗牛一枚，盏，汤瓶中封一夜，取涎水，入真蛤粉旋调，扫敷疮上。日十余度，热痛止则疮便愈。（《集验方》）
5172,"蜗牛
",瘰未溃,连壳蜗牛七个，丁香七粒，同烧研，纸花贴之。（危氏）
5173,"蜗牛
",瘰已溃,蜗牛烧研，轻粉少许，用猪脊髓调，敷之。（危氏方）。
5174,"蜗牛
",喉痹肿塞,用蜗牛绵裹，水浸含咽，须臾立通。又用蜗牛七枚，白梅肉三枚，研烂。绵裹含咽，立效。（《圣惠方》）
5175,"蜗牛
",喉风肿痛,端午日午时，取蜒蚰十余条，同盐三、四个，小瓶内封固，俟化成水，收水点之。（唐氏）喉塞口噤∶蜒蚰（炙）二七枚，白梅肉（炒）二七枚，白矾（半生半烧）二钱。研为末。每水调半钱服，得吐立通。（《圣济总录》）
5176,"蜗牛
",耳腮肿及喉下诸肿,用蜗牛同面研，敷之。
5177,"蜗牛
",面上毒疮初起者,急寻水蜒蚰一、二条，用酱少许共捣，涂纸上贴之，即退。纸上留一小孔出气。此乃凌汉章秘传极效方也。（谈野翁《试验方》）。
5178,"蜗牛
",赤白翳膜,生蜗牛一枚，捣丹砂末于内，火上炙沸，以绵染汁敷中，日二。（《圣惠方》）
5179,"蜗牛
",鼻血不止,蜗牛（爆干）一枚，乌贼骨半钱，研末吹之。（《圣济总录》）
5180,"蜗牛
",撮口脐风,乃胎热也。用蜗牛五枚去壳，研汁涂口，取效乃止。
5181,"蜗牛
",又方,用蜗牛十枚，（去壳，研烂），入莳萝末半分，研匀，涂之，取效，甚良。
5182,"蜗牛
",滴耳聋闭,蜗牛膏∶用蜗牛一两，石胆、钟乳粉各二钱半。为末，瓷盒盛之，火赤，研末，入片脑一字。每以油调一字，滴入耳中。无不愈者。（并《圣惠方》）
5183,"蜗牛
",蚰蜒入耳,蜗牛椎烂，置于耳边，即出也。（《瑞竹堂方》）
5184,"蜗牛
",染须方,用蜒蚰四十九条，以京墨水养之三日，埋马屎中一月，取出，以白丝头试之，如即黑到尾，再入马屎中埋七日，再取试之，性缓乃以捻须，庶不致黑皮肤也。（《普济方》）
5185,"蜗牛
",消渴引饮不止,崔元亮《海上方》∶用蜗牛十四枚（形圆而大者），以水三合，密器浸一宿。取水饮之，不过三剂愈。《圣济总录》∶用蜗牛（焙）半两，蛤粉、龙胆草、桑根白
5186,"蛞蝓
",脚胫烂疮,臭秽不可近。用蜒蚰十条，瓦焙研末，油调敷之，立效。（《救急方》）
5187,"蛔虫
",玉箸煎,治小儿胎赤眼、风赤眼。用小儿吐出蛔虫二条，瓷盒盛之，纸封埋湿地，五日取出，化为水，瓷瓶收。每日以铜干为末），腻粉一钱，石胆半钱，为蛔虫，烧灰。先以甘草汤洗净，涂之，无不瘥者。慎口味。（《千金方》）
5188,"龙
",劳心梦泄,龙骨、远志等分，为末，炼蜜丸如梧子大，朱砂为衣。每服三十丸，莲子汤下。（《心统》）骨四分，韭子五合。为散。空心酒服方寸匕。（《梅师方》）为末。每盐汤服二钱。（《梅师方》）沸，及热服尽。温覆取汗，即效。（《肘后》）
5189,"龙
",泄泻不止,白龙骨、白石脂等分，为末，水丸梧子大。紫苏、木瓜汤下，量大人、小儿用。（《心鉴》）大烦渴作热，三焦有疮，下痢，或张口吐舌，目烂，口鼻生疮，不识人，用龙骨半斤，水一斗，煮四升，沉之井底。冷服五合，渐渐进之。（《外台方》）者∶龙骨半斤研，水一斗，煮取五升，候极冷，稍饮，得汗即息不止者∶龙骨四两打碎，水五升，煮取二升半。分五服，冷冻饮料。仍以米饮和丸，每服十丸。（《肘后方》）师方》）即断。（《三因方》）匕，日三。（《千金方》）粉，扑之。（《医宗三法》）
5190,"吊
",阳事痿弱,紫梢花、生龙骨各二钱，麝香少许，为末。蜜丸梧子大。每服二十丸，烧酒下。欲解，饮生姜甘草汤。（《集次即愈。（《总微论》）
5191,"鼍龙
",肠风痔疾,
5192,"鼍龙
",颂曰,用皮及骨烧灰，米饮空心服二钱。甚者，入红鸡冠花、白矾为末和之。
